350,653,350
114,548,114
451,114,451
584,420,584
81,422,81
510,206,510
581,36,581
116,560,116
374,204,374
122,166,122
645,240,645
516,477,516
248,412,248
571,104,571
629,532,629
200,24,200
163,410,163
488,650,488
85,669,85
151,499,151
209,458,209
2,533,2
605,88,605
446,436,446
319,601,319
464,120,464
490,92,490
490,48,490
429,532,429
695,531,695
615,13,615
231,239,231
427,654,427
281,219,281
264,472,264
681,39,681
267,422,267
142,300,142
576,327,576
15,336,15
474,187,474
119,633,119
466,109,466
117,263,117
691,79,691
497,450,497
259,544,259
510,443,510
490,117,490
472,206,472
669,161,669
470,162,470
697,669,697
509,719,509
282,266,282
74,64,74
164,465,164
135,567,135
253,278,253
716,339,716
512,322,512
272,538,272
700,298,700
352,298,352
636,90,636
424,271,424
581,558,581
523,404,523
553,576,553
152,690,152
144,130,144
44,370,44
525,415,525
24,182,24
609,360,609
79,344,79
637,408,637
107,713,107
34,209,34
462,541,462
567,67,567
552,174,552
536,353,536
695,360,695
444,345,444
630,116,630
535,699,535
94,48,94
673,604,673
313,371,313
392,543,392
102,270,102
383,543,383
16,541,16
313,560,313
147,323,147
145,253,145
542,406,542
462,578,462
484,554,484
715,448,715
267,48,267
478,597,478
600,349,600
651,224,651
144,473,144
377,663,377
200,180,200
696,11,696
507,201,507
150,422,150
150,122,150
446,294,446
545,328,545
386,342,386
262,16,262
448,183,448
198,347,198
617,86,617
541,138,541
150,613,150
335,343,335
127,141,127
485,691,485
59,471,59
160,503,160
144,19,144
4,108,4
272,375,272
445,351,445
25,630,25
595,366,595
434,616,434
248,395,248
177,16,177
336,401,336
314,298,314
384,76,384
632,505,632
183,213,183
435,405,435
335,314,335
214,369,214
521,275,521
407,501,407
314,158,314
473,74,473
271,266,271
490,539,490
641,384,641
193,106,193
144,72,144
689,361,689
648,272,648
711,202,711
576,285,576
614,322,614
332,278,332
461,149,461
630,195,630
220,35,220
613,374,613
488,613,488
169,47,169
596,209,596
65,181,65
95,175,95
485,569,485
718,332,718
235,274,235
62,559,62
226,339,226
721,161,721
23,201,23
424,410,424
306,205,306
646,159,646
657,704,657
429,80,429
689,693,689
230,630,230
573,635,573
452,546,452
391,4,391
313,403,313
641,91,641
530,130,530
265,173,265
480,46,480
117,321,117
587,406,587
160,268,160
589,288,589
675,476,675
702,644,702
246,280,246
75,88,75
621,316,621
153,367,153
115,96,115
472,296,472
260,209,260
512,245,512
22,489,22
643,208,643
625,370,625
487,166,487
617,284,617
585,507,585
643,706,643
583,379,583
123,516,123
490,146,490
385,325,385
688,366,688
565,425,565
98,590,98
499,255,499
44,422,44
38,11,38
442,374,442
596,689,596
644,689,644
391,546,391
314,140,314
143,714,143
505,32,505
314,303,314
587,279,587
153,255,153
12,33,12
620,307,620
233,403,233
12,321,12
398,589,398
573,79,573
557,89,557
575,104,575
461,710,461
351,602,351
203,67,203
122,159,122
121,687,121
122,179,122
398,261,398
693,45,693
78,247,78
514,201,514
421,30,421
672,112,672
643,280,643
460,605,460
182,213,182
432,490,432
186,451,186
306,52,306
652,669,652
409,504,409
474,350,474
380,696,380
685,509,685
671,74,671
394,393,394
638,418,638
376,518,376
603,92,603
542,382,542
418,342,418
539,614,539
383,667,383
419,455,419
523,92,523
499,312,499
587,13,587
200,524,200
274,299,274
651,607,651
649,613,649
309,443,309
497,718,497
258,713,258
466,705,466
385,359,385
468,338,468
657,42,657
18,2,18
594,349,594
643,164,643
640,410,640
77,70,77
560,672,560
145,505,145
475,218,475
195,13,195
231,204,231
707,450,707
157,706,157
99,517,99
553,321,553
131,413,131
564,280,564
291,130,291
23,104,23
159,559,159
59,159,59
597,698,597
38,280,38
275,299,275
717,271,717
160,62,160
200,118,200
642,669,642
447,378,447
469,574,469
100,355,100
223,524,223
326,79,326
647,190,647
207,634,207
48,564,48
388,438,388
454,265,454
549,656,549
49,83,49
482,448,482
426,262,426
573,213,573
445,385,445
586,720,586
696,712,696
626,565,626
401,161,401
521,257,521
463,80,463
135,256,135
147,183,147
580,504,580
268,113,268
592,413,592
407,281,407
156,238,156
25,488,25
408,80,408
260,281,260
668,661,668
615,670,615
707,557,707
641,557,641
21,300,21
639,127,639
202,219,202
289,611,289
250,212,250
178,194,178
307,674,307
319,597,319
65,12,65
721,336,721
56,422,56
689,138,689
715,116,715
508,414,508
383,84,383
136,554,136
484,464,484
80,324,80
673,138,673
362,286,362
465,618,465
211,37,211
521,90,521
409,626,409
223,670,223
319,191,319
632,126,632
560,23,560
398,56,398
505,286,505
530,236,530
651,580,651
361,356,361
30,399,30
711,353,711
25,5,25
335,233,335
645,456,645
121,313,121
391,212,391
308,388,308
641,230,641
510,125,510
99,91,99
350,458,350
237,401,237
380,378,380
121,205,121
150,472,150
148,28,148
121,630,121
680,406,680
473,719,473
305,293,305
348,138,348
17,465,17
610,290,610
114,618,114
512,138,512
34,610,34
668,431,668
146,344,146
555,618,555
25,272,25
398,153,398
235,694,235
50,107,50
494,576,494
684,48,684
36,443,36
385,600,385
163,39,163
450,312,450
629,209,629
521,113,521
426,387,426
330,35,330
701,365,701
329,624,329
12,402,12
180,650,180
663,546,663
30,368,30
51,338,51
88,189,88
85,35,85
289,374,289
424,434,424
669,565,669
134,327,134
581,505,581
432,553,432
230,611,230
340,616,340
282,32,282
472,443,472
471,371,471
407,69,407
196,23,196
666,204,666
311,369,311
630,114,630
25,139,25
702,675,702
316,185,316
702,708,702
538,431,538
421,359,421
330,471,330
51,368,51
529,43,529
433,423,433
628,242,628
196,84,196
128,417,128
632,327,632
527,290,527
56,684,56
95,672,95
280,708,280
76,322,76
311,507,311
288,405,288
566,324,566
346,185,346
345,298,345
662,445,662
445,351,445
628,62,628
274,104,274
590,515,590
141,212,141
435,114,435
426,459,426
428,382,428
18,152,18
47,497,47
421,600,421
425,633,425
609,719,609
482,167,482
144,703,144
667,23,667
35,422,35
135,339,135
476,682,476
655,577,655
419,263,419
159,242,159
711,709,711
19,4,19
468,360,468
653,709,653
535,501,535
628,591,628
482,399,482
171,616,171
20,597,20
596,455,596
211,707,211
178,283,178
533,564,533
621,179,621
342,47,342
552,269,552
718,463,718
357,180,357
632,294,632
445,79,445
305,322,305
123,519,123
676,484,676
493,598,493
523,428,523
490,643,490
461,482,461
715,235,715
84,332,84
461,266,461
547,41,547
566,185,566
95,109,95
520,507,520
376,317,376
159,433,159
93,365,93
20,239,20
214,471,214
294,75,294
207,531,207
493,316,493
14,712,14
61,337,61
46,175,46
42,673,42
318,224,318
635,136,635
107,422,107
229,252,229
417,543,417
549,349,549
448,110,448
717,25,717
128,684,128
238,242,238
531,437,531
497,345,497
483,673,483
480,4,480
221,449,221
461,565,461
639,650,639
233,498,233
494,131,494
560,48,560
58,367,58
311,179,311
189,516,189
169,106,169
145,709,145
134,181,134
53,647,53
101,233,101
386,477,386
493,192,493
677,341,677
402,507,402
196,67,196
646,485,646
64,575,64
488,105,488
53,489,53
648,192,648
289,147,289
657,10,657
385,665,385
601,518,601
539,96,539
429,278,429
465,436,465
162,238,162
196,154,196
124,577,124
340,709,340
244,332,244
576,525,576
681,187,681
482,237,482
157,198,157
453,544,453
632,485,632
228,714,228
505,155,505
285,579,285
272,345,272
715,337,715
309,703,309
666,224,666
584,459,584
425,588,425
171,33,171
514,1,514
308,403,308
207,195,207
446,627,446
198,258,198
391,47,391
482,463,482
689,713,689
229,487,229
696,442,696
16,403,16
373,190,373
482,347,482
357,219,357
116,246,116
58,436,58
632,255,632
642,29,642
668,153,668
434,422,434
135,145,135
314,475,314
171,167,171
478,17,478
586,259,586
467,326,467
661,98,661
18,19,18
707,19,707
629,361,629
187,536,187
336,541,336
509,619,509
572,595,572
6,221,6
347,677,347
313,283,313
64,484,64
183,442,183
522,504,522
112,436,112
676,389,676
536,600,536
651,224,651
385,630,385
380,692,380
109,209,109
122,170,122
78,180,78
238,90,238
23,423,23
134,606,134
424,599,424
487,208,487
614,603,614
94,177,94
707,340,707
54,14,54
94,444,94
24,222,24
251,703,251
5,208,5
126,283,126
415,574,415
557,592,557
73,271,73
262,284,262
411,293,411
257,10,257
178,317,178
703,109,703
494,390,494
249,332,249
480,376,480
77,543,77
20,239,20
210,381,210
73,537,73
252,199,252
717,375,717
365,287,365
17,554,17
616,524,616
332,463,332
380,499,380
637,383,637
244,717,244
484,219,484
289,379,289
528,37,528
561,93,561
630,400,630
129,21,129
61,153,61
505,704,505
417,188,417
381,387,381
529,436,529
530,153,530
277,33,277
585,689,585
466,117,466
565,601,565
508,87,508
31,636,31
97,372,97
257,242,257
660,161,660
68,95,68
83,108,83
566,599,566
253,365,253
311,426,311
454,261,454
657,498,657
710,682,710
284,540,284
446,691,446
380,373,380
273,194,273
243,52,243
239,91,239
182,44,182
520,416,520
319,231,319
697,33,697
469,669,469
533,572,533
405,2,405
542,673,542
510,238,510
112,569,112
392,326,392
282,503,282
207,603,207
310,201,310
308,664,308
237,88,237
289,122,289
407,334,407
391,714,391
510,105,510
150,506,150
123,507,123
237,102,237
327,14,327
154,221,154
711,719,711
491,183,491
493,649,493
400,582,400
41,74,41
635,416,635
494,31,494
482,356,482
711,74,711
464,667,464
523,661,523
314,502,314
611,463,611
252,33,252
162,675,162
486,177,486
244,631,244
357,605,357
547,90,547
677,364,677
124,262,124
12,374,12
184,39,184
514,440,514
350,327,350
385,322,385
347,368,347
251,636,251
31,540,31
493,571,493
318,404,318
550,229,550
643,575,643
214,519,214
56,449,56
179,517,179
449,135,449
303,158,303
139,616,139
571,516,571
209,46,209
567,569,567
640,664,640
621,191,621
520,575,520
624,597,624
244,12,244
450,436,450
91,437,91
188,298,188
484,319,484
386,63,386
612,714,612
384,337,384
409,686,409
488,326,488
278,15,278
6,269,6
489,709,489
118,242,118
376,307,376
499,548,499
229,153,229
185,526,185
455,633,455
163,680,163
472,146,472
142,229,142
644,283,644
392,154,392
244,69,244
587,275,587
48,138,48
248,675,248
16,332,16
209,165,209
348,708,348
415,283,415
516,539,516
276,102,276
482,480,482
93,487,93
475,185,475
625,281,625
149,563,149
254,340,254
215,183,215
527,691,527
396,394,396
470,218,470
441,533,441
362,179,362
310,244,310
53,656,53
390,322,390
642,124,642
717,192,717
289,543,289
624,458,624
160,30,160
547,20,547
665,218,665
427,369,427
121,196,121
112,309,112
529,318,529
73,231,73
668,242,668
530,200,530
18,387,18
561,371,561
435,413,435
701,690,701
300,105,300
514,690,514
165,236,165
177,433,177
486,606,486
200,563,200
585,255,585
550,321,550
289,284,289
624,35,624
343,526,343
334,613,334
620,298,620
685,280,685
636,459,636
359,574,359
228,591,228
135,716,135
158,618,158
387,577,387
157,717,157
101,484,101
636,606,636
4,375,4
415,606,415
457,47,457
435,160,435
631,306,631
215,186,215
21,259,21
237,153,237
177,14,177
295,70,295
25,209,25
385,42,385
528,339,528
452,166,452
441,557,441
524,220,524
515,627,515
699,44,699
70,341,70
585,583,585
715,53,715
30,76,30
6,538,6
21,603,21
107,450,107
59,346,59
58,422,58
612,530,612
570,519,570
319,259,319
673,520,673
339,659,339
196,204,196
127,11,127
319,108,319
553,374,553
127,664,127
398,543,398
472,700,472
516,468,516
549,4,549
16,453,16
697,618,697
78,650,78
20,15,20
662,187,662
543,591,543
450,305,450
637,354,637
197,273,197
676,247,676
70,266,70
719,80,719
688,201,688
86,504,86
182,174,182
251,266,251
200,363,200
31,543,31
17,360,17
461,561,461
642,615,642
531,179,531
227,672,227
362,396,362
185,213,185
29,387,29
468,570,468
512,300,512
392,710,392
663,660,663
20,30,20
347,21,347
637,427,637
587,200,587
492,588,492
135,225,135
289,87,289
548,265,548
250,328,250
352,366,352
561,226,561
272,67,272
229,423,229
555,181,555
139,579,139
417,579,417
456,582,456
365,515,365
530,590,530
178,623,178
343,518,343
587,609,587
188,298,188
566,650,566
516,329,516
49,211,49
424,63,424
474,659,474
642,350,642
450,278,450
492,126,492
488,113,488
135,638,135
72,197,72
2,548,2
445,616,445
377,374,377
106,133,106
511,48,511
162,436,162
596,552,596
630,54,630
692,578,692
657,104,657
716,559,716
402,213,402
120,262,120
169,394,169
383,188,383
85,397,85
451,476,451
469,517,469
286,224,286
284,562,284
69,524,69
214,669,214
409,46,409
90,683,90
438,322,438
154,225,154
663,195,663
118,607,118
612,133,612
70,268,70
516,199,516
619,35,619
684,444,684
44,191,44
572,673,572
561,36,561
105,405,105
245,323,245
613,328,613
153,209,153
516,614,516
538,690,538
81,94,81
543,374,543
198,213,198
620,303,620
211,603,211
228,68,228
260,304,260
576,394,576
565,46,565
484,522,484
560,524,560
537,44,537
617,160,617
92,378,92
53,17,53
154,35,154
491,198,491
150,618,150
55,458,55
505,147,505
137,410,137
587,188,587
251,348,251
470,66,470
314,378,314
417,222,417
17,578,17
121,198,121
130,434,130
42,99,42
615,570,615
646,287,646
721,48,721
625,180,625
417,113,417
581,292,581
241,10,241
376,399,376
275,96,275
608,81,608
508,81,508
321,323,321
469,391,469
493,147,493
25,10,25
584,148,584
109,410,109
609,409,609
523,465,523
715,573,715
381,476,381
467,559,467
521,34,521
403,280,403
147,366,147
580,458,580
711,179,711
83,401,83
181,582,181
640,28,640
373,431,373
247,111,247
648,179,648
170,613,170
275,8,275
634,378,634
549,614,549
610,89,610
488,98,488
572,406,572
281,199,281
359,2,359
196,312,196
573,329,573
385,352,385
84,139,84
697,285,697
429,230,429
470,351,470
275,653,275
117,618,117
123,697,123
392,247,392
487,535,487
480,435,480
76,270,76
155,137,155
398,410,398
675,613,675
52,347,52
640,288,640
385,5,385
630,603,630
472,146,472
449,466,449
119,653,119
118,280,118
514,553,514
191,293,191
697,327,697
638,327,638
172,222,172
254,287,254
22,136,22
55,222,55
613,360,613
415,353,415
178,276,178
540,423,540
114,692,114
329,260,329
229,273,229
608,459,608
380,444,380
178,449,178
514,258,514
697,292,697
619,263,619
257,235,257
611,222,611
182,112,182
45,202,45
668,46,668
153,109,153
295,548,295
400,305,400
505,192,505
481,31,481
249,706,249
59,422,59
432,87,432
149,672,149
628,74,628
377,416,377
207,703,207
492,441,492
711,588,711
612,190,612
38,542,38
718,292,718
135,22,135
717,275,717
425,557,425
571,579,571
72,70,72
257,540,257
237,199,237
687,134,687
585,302,585
500,577,500
203,344,203
269,699,269
569,650,569
617,74,617
483,574,483
549,656,549
482,370,482
73,431,73
713,25,713
550,662,550
152,563,152
19,155,19
369,258,369
452,221,452
473,306,473
436,129,436
539,377,539
244,315,244
476,410,476
470,489,470
45,449,45
31,602,31
581,585,581
16,348,16
695,190,695
583,548,583
150,251,150
508,416,508
118,416,118
662,388,662
521,68,521
587,35,587
455,213,455
251,500,251
550,106,550
527,345,527
123,351,123
584,389,584
587,583,587
176,209,176
466,379,466
201,438,201
555,259,555
457,447,457
628,285,628
38,463,38
630,13,630
542,175,542
409,65,409
237,633,237
319,326,319
315,693,315
596,287,596
576,541,576
178,382,178
406,341,406
716,515,716
514,505,514
241,205,241
448,130,448
462,499,462
663,284,663
619,104,619
239,41,239
160,671,160
185,218,185
78,616,78
45,698,45
94,513,94
251,692,251
348,540,348
93,267,93
58,10,58
558,331,558
463,205,463
486,505,486
249,355,249
30,76,30
363,589,363
1,179,1
170,703,170
450,712,450
486,111,486
601,442,601
529,315,529
490,56,490
628,440,628
279,377,279
373,308,373
510,25,510
635,661,635
106,409,106
15,633,15
407,433,407
493,428,493
526,94,526
5,485,5
135,599,135
619,284,619
244,469,244
632,680,632
64,383,64
676,367,676
222,548,222
255,613,255
330,624,330
492,230,492
350,387,350
38,410,38
619,624,619
97,246,97
542,76,542
398,13,398
37,280,37
50,252,50
234,578,234
127,213,127
257,401,257
257,652,257
685,315,685
398,395,398
122,170,122
318,372,318
426,672,426
627,361,627
550,390,550
368,341,368
126,604,126
526,669,526
289,199,289
254,159,254
126,696,126
497,340,497
347,509,347
402,44,402
268,235,268
488,580,488
203,685,203
378,299,378
381,108,381
394,296,394
259,442,259
348,586,348
692,29,692
371,299,371
480,404,480
596,10,596
382,395,382
171,541,171
628,579,628
150,191,150
320,287,320
539,197,539
391,149,391
490,474,490
162,660,162
487,374,487
224,341,224
25,272,25
494,225,494
469,559,469
383,354,383
216,46,216
659,41,659
585,375,585
467,172,467
69,616,69
277,28,277
344,134,344
2,175,2
197,579,197
475,170,475
638,45,638
157,122,157
418,498,418
422,213,422
658,451,658
52,357,52
128,185,128
237,352,237
573,321,573
586,276,586
715,81,715
276,56,276
545,699,545
510,13,510
47,266,47
509,137,509
312,416,312
76,617,76
231,79,231
329,438,329
277,717,277
498,39,498
309,661,309
495,499,495
467,595,467
658,433,658
479,557,479
628,47,628
498,268,498
656,41,656
280,296,280
210,565,210
259,299,259
125,120,125
251,329,251
119,44,119
85,11,85
671,317,671
124,626,124
594,306,594
22,144,22
529,36,529
295,322,295
269,579,269
651,578,651
51,661,51
144,719,144
225,591,225
334,86,334
638,541,638
454,389,454
414,315,414
243,341,243
369,51,369
700,409,700
509,103,509
148,197,148
686,195,686
288,130,288
499,185,499
211,584,211
94,349,94
475,367,475
177,358,177
302,500,302
103,304,103
172,174,172
667,176,667
234,134,234
380,127,380
106,313,106
550,686,550
255,299,255
240,180,240
31,323,31
392,554,392
655,504,655
347,363,347
99,187,99
612,220,612
581,610,581
152,183,152
150,646,150
131,346,131
389,538,389
101,612,101
592,174,592
49,563,49
251,660,251
646,221,646
164,534,164
171,519,171
499,574,499
303,548,303
93,570,93
507,328,507
314,95,314
301,499,301
121,530,121
448,592,448
214,531,214
612,650,612
660,529,660
525,241,525
629,444,629
668,661,668
20,586,20
310,320,310
272,280,272
51,444,51
243,56,243
21,629,21
193,63,193
233,163,233
701,295,701
330,201,330
145,176,145
467,99,467
151,21,151
279,447,279
398,162,398
470,126,470
607,532,607
508,378,508
162,692,162
241,656,241
224,663,224
215,488,215
5,707,5
277,362,277
22,321,22
347,597,347
680,203,680
695,146,695
237,36,237
219,63,219
434,28,434
676,672,676
351,610,351
339,599,339
380,117,380
292,391,292
480,611,480
350,111,350
282,460,282
447,409,447
299,296,299
247,595,247
376,300,376
383,313,383
356,74,356
689,531,689
135,259,135
131,81,131
3,699,3
383,605,383
294,79,294
54,323,54
68,312,68
18,520,18
342,423,342
163,173,163
10,504,10
582,66,582
641,31,641
721,181,721
78,234,78
527,709,527
472,260,472
15,420,15
612,267,612
234,422,234
478,607,478
206,650,206
405,471,405
452,30,452
507,68,507
670,305,670
135,421,135
655,358,655
92,155,92
638,225,638
244,326,244
136,172,136
426,699,426
449,243,449
510,41,510
717,219,717
248,378,248
485,355,485
83,342,83
680,93,680
391,354,391
114,618,114
582,44,582
1,261,1
211,300,211
190,156,190
490,504,490
358,583,358
104,174,104
3,194,3
125,66,125
154,437,154
245,192,245
97,613,97
466,369,466
139,152,139
264,256,264
589,686,589
435,325,435
251,30,251
310,76,310
203,12,203
490,465,490
149,192,149
458,607,458
223,68,223
187,79,187
51,299,51
148,582,148
462,610,462
483,113,483
379,356,379
549,394,549
155,629,155
58,372,58
570,118,570
461,717,461
553,218,553
391,107,391
337,279,337
289,152,289
460,66,460
468,410,468
693,13,693
492,707,492
709,98,709
144,365,144
351,626,351
398,13,398
701,238,701
130,360,130
427,149,427
20,278,20
647,315,647
628,504,628
166,619,166
633,526,633
701,443,701
113,246,113
466,324,466
558,712,558
553,154,553
467,147,467
254,6,254
200,436,200
465,293,465
130,439,130
308,705,308
269,515,269
466,406,466
92,138,92
242,403,242
34,644,34
259,192,259
6,83,6
660,631,660
670,696,670
416,563,416
332,477,332
390,352,390
555,129,555
117,625,117
2,32,2
446,588,446
509,228,509
49,285,49
160,442,160
249,4,249
151,20,151
100,184,100
612,233,612
432,467,432
170,636,170
584,72,584
257,689,257
567,252,567
6,540,6
446,226,446
705,501,705
445,456,445
38,81,38
279,8,279
304,23,304
644,24,644
65,286,65
589,225,589
668,164,668
465,682,465
325,10,325
472,137,472
515,210,515
590,695,590
423,79,423
619,621,619
377,613,377
676,652,676
169,281,169
381,211,381
617,303,617
689,138,689
361,202,361
325,554,325
241,382,241
647,613,647
104,312,104
244,16,244
335,91,335
92,458,92
207,404,207
169,16,169
642,326,642
100,48,100
337,659,337
163,104,163
177,541,177
391,103,391
583,345,583
63,171,63
338,197,338
18,436,18
660,218,660
61,672,61
514,306,514
512,109,512
644,517,644
470,62,470
143,122,143
18,103,18
471,399,471
720,194,720
427,287,427
493,181,493
515,7,515
278,97,278
484,287,484
534,95,534
352,208,352
438,664,438
539,597,539
94,451,94
197,69,197
596,141,596
493,196,493
701,284,701
28,116,28
716,572,716
240,372,240
487,606,487
439,96,439
576,602,576
334,522,334
587,579,587
276,698,276
509,218,509
514,173,514
288,46,288
121,564,121
380,159,380
259,204,259
76,564,76
124,314,124
234,400,234
549,2,549
283,58,283
429,495,429
608,674,608
470,609,470
584,16,584
443,285,443
668,473,668
127,416,127
512,272,512
508,219,508
596,687,596
84,328,84
566,574,566
1,519,1
106,437,106
240,197,240
91,594,91
551,317,551
162,172,162
138,665,138
699,352,699
59,235,59
151,134,151
540,111,540
640,6,640
163,422,163
384,606,384
637,155,637
492,276,492
526,506,526
707,654,707
596,301,596
417,214,417
255,411,255
567,372,567
215,423,215
424,443,424
456,236,456
400,650,400
629,499,629
37,343,37
522,477,522
347,354,347
694,32,694
119,139,119
396,679,396
547,632,547
196,256,196
434,223,434
656,507,656
186,281,186
26,423,26
600,294,600
145,515,145
77,508,77
358,43,358
300,349,300
6,202,6
717,256,717
55,526,55
705,433,705
375,47,375
400,652,400
262,504,262
647,657,647
241,719,241
398,537,398
210,591,210
516,110,516
249,272,249
3,703,3
400,111,400
332,11,332
152,423,152
687,147,687
521,578,521
150,650,150
343,44,343
65,38,65
222,401,222
139,271,139
212,515,212
53,639,53
633,713,633
610,361,610
634,578,634
695,166,695
144,318,144
369,403,369
597,546,597
480,327,480
395,195,395
560,704,560
26,214,26
26,480,26
110,606,110
500,361,500
448,160,448
234,501,234
444,463,444
267,463,267
483,21,483
64,685,64
628,119,628
645,293,645
186,341,186
342,368,342
435,2,435
645,372,645
401,129,401
108,173,108
618,564,618
652,208,652
313,17,313
150,645,150
370,86,370
107,568,107
269,618,269
122,455,122
487,364,487
491,17,491
477,331,477
456,184,456
634,30,634
482,656,482
632,284,632
45,544,45
251,367,251
555,630,555
242,306,242
272,396,272
100,374,100
539,565,539
366,328,366
62,714,62
157,223,157
233,714,233
386,336,386
528,179,528
150,693,150
54,109,54
24,618,24
240,489,240
586,626,586
547,477,547
181,616,181
710,539,710
283,629,283
552,506,552
474,629,474
351,271,351
250,274,250
242,247,242
6,708,6
143,677,143
416,598,416
329,66,329
567,589,567
702,600,702
136,650,136
580,450,580
424,454,424
318,192,318
697,206,697
97,1,97
581,703,581
381,296,381
397,269,397
51,605,51
102,591,102
85,312,85
59,442,59
654,433,654
211,103,211
407,402,407
488,458,488
376,651,376
34,112,34
519,192,519
680,31,680
367,393,367
398,240,398
283,7,283
573,331,573
310,204,310
73,417,73
448,453,448
195,113,195
695,399,695
694,33,694
208,714,208
256,394,256
183,565,183
101,701,101
112,702,112
610,423,610
14,618,14
240,552,240
241,131,241
207,62,207
594,367,594
349,99,349
92,653,92
253,109,253
3,447,3
154,562,154
118,390,118
457,267,457
718,49,718
289,350,289
640,368,640
547,160,547
28,608,28
210,90,210
460,614,460
117,227,117
21,622,21
691,597,691
72,546,72
573,671,573
585,712,585
421,630,421
152,442,152
108,524,108
223,696,223
262,332,262
288,399,288
4,519,4
53,149,53
33,534,33
670,74,670
610,129,610
522,604,522
72,477,72
211,256,211
491,224,491
99,332,99
149,95,149
473,32,473
109,273,109
676,390,676
503,316,503
499,147,499
611,554,611
30,506,30
169,80,169
655,379,655
699,218,699
198,489,198
589,472,589
141,15,141
501,96,501
450,86,450
539,285,539
59,267,59
584,603,584
22,469,22
24,321,24
426,267,426
162,338,162
443,287,443
571,45,571
416,388,416
536,693,536
87,36,87
320,621,320
419,700,419
264,106,264
498,258,498
711,656,711
448,332,448
630,109,630
662,235,662
214,349,214
264,463,264
547,379,547
707,95,707
122,327,122
289,382,289
467,686,467
486,441,486
432,357,432
503,228,503
391,353,391
615,197,615
197,298,197
483,599,483
467,99,467
153,41,153
408,610,408
446,394,446
661,401,661
24,721,24
37,89,37
202,324,202
695,395,695
424,637,424
484,457,484
90,599,90
516,47,516
569,66,569
198,320,198
668,415,668
42,89,42
216,299,216
709,617,709
24,58,24
208,283,208
73,681,73
418,258,418
301,511,301
660,304,660
150,451,150
490,16,490
639,495,639
